ra,ano_base,ano_alvo,nome,fase_num,idade,genero,ano_ingresso,inde,pedra,defasagem,iaa,ieg,ips,ipp,ida,ipv,ian,mat,por,ing,defasagem_next,inde_next,ian_next,pedra_next,y_risco,y_piora_defasagem,y_queda_inde,features_ausentes
RA-58,2022,2023,Aluno-58,5.0,15.0,M,2017,8.136,Topázio,0,9.6,9.2,6.3,,7.2,8.125,10.0,4.5,8.0,9.0,0,7.70625,10.0,Ametista,0,0,1,False
RA-58,2023,2024,Aluno-58,6.0,,M,2017,7.70625,Ametista,0,0.0,9.7,6.26,8.4375,8.1,8.3825,10.0,7.8,6.5,10.0,0,8.7713289474,10.0,Topázio,0,0,0,False
RA-580,2022,2023,Aluno-580,1.0,10.0,F,2020,7.525,Ametista,-1,8.0,9.6,7.5,,7.6,7.167,5.0,6.3,8.8,,-1,8.4712,5.0,Topázio,1,0,0,False
RA-580,2023,2024,Aluno-580,1.0,11.0,F,2020,8.4712,Topázio,-1,8.5,9.8,7.52,8.75,9.0,8.67,5.0,8.7,9.3,,-1,7.9281521222,5.0,Ametista,1,0,1,False
RA-581,2022,2023,Aluno-581,1.0,10.0,M,2019,6.464,Ágata,-1,7.5,8.9,7.5,,5.0,5.889,5.0,5.3,4.7,,-1,7.7167,5.0,Ametista,1,0,0,False
RA-581,2023,2024,Aluno-581,1.0,11.0,M,2019,7.7167,Ametista,-1,8.0,9.8,7.52,6.458333333,7.9,7.393333333,5.0,7.0,8.8,,-1,7.0833015528,5.0,Ametista,1,0,1,False
RA-583,2022,2023,Aluno-583,1.0,12.0,F,2019,7.456,Ametista,-2,8.5,9.4,7.5,,7.1,7.333,5.0,6.2,8.0,,-1,7.838866667,5.0,Ametista,1,0,0,False
RA-583,2023,2024,Aluno-583,2.0,,F,2019,7.838866667,Ametista,-1,9.0,9.4,7.52,8.333333333,6.3,8.616666667,5.0,5.5,7.0,,0,7.447591035933334,10.0,Ametista,0,0,1,False
RA-584,2022,2023,Aluno-584,1.0,10.0,F,2019,6.714,Ágata,-1,8.0,8.5,7.5,,4.6,7.333,5.0,4.5,4.7,,0,7.697533333,10.0,Ametista,0,0,0,False
RA-584,2023,2024,Aluno-584,2.0,11.0,F,2019,7.697533333,Ametista,0,9.5,9.0,2.52,8.333333333,5.8,8.56,10.0,5.0,6.5,,0,6.752914393933334,10.0,Ágata,0,0,1,False
RA-586,2022,2023,Aluno-586,1.0,10.0,F,2021,7.988,Ametista,-1,10.0,9.6,5.6,,8.2,8.778,5.0,8.2,8.2,,0,8.4242,10.0,Topázio,0,0,0,False
RA-586,2023,2024,Aluno-586,2.0,10.0,F,2021,8.4242,Topázio,0,8.0,10.0,2.52,8.333333333,8.4,9.343333333,10.0,7.5,9.2,,1,8.702387301666668,10.0,Topázio,0,0,0,False
RA-587,2022,2023,Aluno-587,1.0,10.0,M,2022,6.632,Ágata,-1,9.5,9.3,7.5,,3.8,6.167,5.0,1.0,6.5,,-1,6.032033333,5.0,Ágata,1,0,1,False
RA-587,2023,2024,Aluno-587,1.0,,M,2022,6.032033333,Ágata,-1,8.5,7.0,7.52,6.458333333,2.7,6.72,5.0,2.2,3.2,,-2,6.817057142900001,5.0,Ágata,1,1,0,False
RA-588,2022,2023,Aluno-588,1.0,9.0,F,2021,8.622,Topázio,0,9.5,10.0,5.6,,9.3,8.278,10.0,9.3,9.2,,0,8.3527,10.0,Topázio,0,0,1,False
RA-588,2023,2024,Aluno-588,2.0,10.0,F,2021,8.3527,Topázio,0,8.0,9.6,2.52,8.958333333,7.8,9.673333333,10.0,7.5,8.0,,1,8.676133333333334,10.0,Topázio,0,0,0,False
RA-59,2022,2023,Aluno-59,5.0,17.0,M,2022,7.642,Ametista,-2,9.2,9.3,7.5,,7.2,7.917,5.0,7.0,5.7,8.8,-2,7.692291667,5.0,Ametista,1,0,0,False
RA-59,2023,2024,Aluno-59,6.0,,M,2022,7.692291667,Ametista,-2,7.5,9.6,5.63,8.28125,7.2,8.4225,5.0,7.7,6.8,7.2,0,,10.0,,0,0,0,False
RA-590,2022,2023,Aluno-590,1.0,10.0,F,2020,7.435,Ametista,-1,8.5,8.6,7.5,,7.4,7.611,5.0,5.7,9.2,,0,7.647666667,10.0,Ametista,0,0,0,False
RA-590,2023,2024,Aluno-590,2.0,11.0,F,2020,7.647666667,Ametista,0,6.3,9.7,3.77,7.291666667,6.5,8.34,10.0,5.7,7.3,,-1,6.712378053800001,5.0,Ágata,1,1,1,False
RA-591,2022,2023,Aluno-591,1.0,11.0,M,2021,7.507,Ametista,-1,9.5,9.3,7.5,,7.1,7.389,5.0,7.8,6.3,,-1,7.1472,5.0,Ametista,1,0,1,False
RA-591,2023,2024,Aluno-591,2.0,,M,2021,7.1472,Ametista,-1,9.0,8.5,6.27,5.833333333,6.9,7.333333333,5.0,6.2,7.5,,-1,6.8360336957,5.0,Ágata,1,0,1,False
RA-592,2022,2023,Aluno-592,1.0,10.0,F,2020,7.381,Ametista,-1,8.0,8.5,5.6,,8.4,7.778,5.0,7.2,9.7,,0,7.935466667,10.0,Ametista,0,0,0,False
RA-592,2023,2024,Aluno-592,2.0,11.0,F,2020,7.935466667,Ametista,0,6.2,9.2,3.77,7.916666667,7.6,8.95,10.0,5.5,9.7,,1,7.121622213600001,10.0,Ametista,0,0,1,False
RA-594,2022,2023,Aluno-594,1.0,10.0,M,2022,7.392,Ametista,-1,8.0,9.4,7.5,,7.8,6.889,5.0,6.0,9.5,,-1,6.702033333,5.0,Ágata,1,0,1,False
RA-594,2023,2024,Aluno-594,1.0,11.0,M,2022,6.702033333,Ágata,-1,8.5,7.1,6.27,6.875,5.8,7.336666667,5.0,6.2,5.3,,0,6.890966666600001,10.0,Ágata,0,0,0,False
RA-595,2022,2023,Aluno-595,1.0,12.0,M,2018,5.18,Quartzo,-2,8.5,5.5,7.5,,1.0,6.0,5.0,2.0,0.0,,-1,5.078666667,5.0,Quartzo,1,0,1,False
RA-597,2022,2023,Aluno-597,1.0,9.0,M,2022,8.265,Topázio,0,9.0,10.0,7.5,,8.0,7.056,10.0,6.5,9.5,,-1,8.49045,5.0,Topázio,1,1,0,False
RA-597,2023,2024,Aluno-597,1.0,10.0,M,2022,8.49045,Topázio,-1,10.0,9.6,7.52,9.0625,8.5,8.56,5.0,7.8,9.2,,0,7.843291097300001,10.0,Ametista,0,0,1,False
RA-599,2022,2023,Aluno-599,1.0,10.0,M,2022,8.2,Topázio,-1,9.5,9.2,7.5,,9.1,8.556,5.0,8.3,9.8,,0,8.532866667,10.0,Topázio,0,0,0,False
RA-599,2023,2024,Aluno-599,2.0,10.0,M,2022,8.532866667,Topázio,0,10.0,9.5,2.52,8.333333333,8.5,9.286666667,10.0,8.2,8.7,,1,8.3569352941,10.0,Topázio,0,0,1,False
RA-6,2022,2023,Aluno-6,7.0,18.0,F,2021,5.848,Quartzo,-1,7.9,4.5,7.5,,3.3,7.222,5.0,2.3,5.3,2.3,0,,10.0,,0,0,0,False
RA-6,2023,2024,Aluno-6,8.0,,F,2021,,,0,,,,,,,10.0,,,,0,,10.0,,0,0,0,False
RA-600,2022,2023,Aluno-600,1.0,9.0,F,2021,7.011,Ágata,0,8.5,8.4,7.5,,3.9,6.833,10.0,2.8,5.0,,-1,7.651658333,5.0,Ametista,1,1,0,False
RA-600,2023,2024,Aluno-600,1.0,10.0,F,2021,7.651658333,Ametista,-1,8.5,8.4,7.52,8.28125,7.2,8.056666667,5.0,6.5,7.8,,0,7.847373913,10.0,Ametista,0,0,0,False
RA-601,2022,2023,Aluno-601,1.0,8.0,M,2021,7.713,Ametista,1,9.0,9.7,7.5,,5.7,7.167,10.0,5.3,6.0,,0,8.955783333,10.0,Topázio,0,1,0,False
RA-601,2023,2024,Aluno-601,1.0,9.0,M,2021,8.955783333,Topázio,0,9.0,10.0,7.52,9.0625,8.7,8.336666667,10.0,8.0,9.3,,-1,8.5107,5.0,Topázio,1,1,1,False
RA-602,2022,2023,Aluno-602,1.0,11.0,M,2019,8.041,Ametista,-1,10.0,9.7,7.5,,8.6,7.667,5.0,8.3,8.8,,-1,8.5592,5.0,Topázio,1,0,0,False
RA-602,2023,2024,Aluno-602,2.0,12.0,M,2019,8.5592,Topázio,-1,10.0,9.6,7.52,8.75,8.1,9.51,5.0,7.3,8.8,,0,8.647409313733334,10.0,Topázio,0,0,0,False
RA-603,2022,2023,Aluno-603,1.0,11.0,F,2022,7.78,Ametista,-1,9.0,9.5,7.5,,7.5,8.0,5.0,6.7,8.3,,0,6.748833333,10.0,Ágata,0,0,1,False
RA-603,2023,2024,Aluno-603,2.0,11.0,M,2022,6.748833333,Ágata,0,0.0,8.9,2.52,7.708333333,7.0,7.78,10.0,5.7,8.2,,0,6.942277777866667,10.0,Ágata,0,0,0,False
RA-604,2022,2023,Aluno-604,1.0,10.0,F,2021,8.018,Ametista,-1,9.0,9.0,7.5,,8.8,8.333,5.0,8.0,9.7,,0,8.548033333,10.0,Topázio,0,0,0,False
RA-604,2023,2024,Aluno-604,2.0,,F,2021,8.548033333,Topázio,0,9.0,9.3,7.52,8.125,7.5,8.616666667,10.0,6.0,9.0,,1,7.429623555266667,10.0,Ametista,0,0,1,False
RA-605,2022,2023,Aluno-605,1.0,12.0,F,2021,7.276,Ametista,-2,6.9,9.3,6.9,,7.1,7.556,5.0,6.2,8.0,,-1,7.709366667,5.0,Ametista,1,0,0,False
RA-605,2023,2024,Aluno-605,2.0,12.0,F,2021,7.709366667,Ametista,-1,9.0,9.5,7.52,7.291666667,6.8,7.84,5.0,4.8,8.8,,0,6.0175222222,10.0,Ágata,0,0,1,False
RA-606,2022,2023,Aluno-606,1.0,10.0,M,2022,6.127,Ágata,-1,9.5,9.0,7.5,,1.8,6.111,5.0,2.0,1.5,,-1,7.402491667,5.0,Ametista,1,0,0,False
RA-606,2023,2024,Aluno-606,1.0,10.0,M,2022,7.402491667,Ametista,-1,8.5,8.5,7.52,7.65625,6.0,8.223333333,5.0,4.7,7.2,,0,6.645260606100001,10.0,Ágata,0,0,1,False
RA-607,2022,2023,Aluno-607,1.0,10.0,M,2022,6.44,Ágata,-1,6.8,8.1,7.5,,4.0,7.444,5.0,3.0,5.0,,-1,7.333075,5.0,Ametista,1,0,0,False
RA-607,2023,2024,Aluno-607,1.0,11.0,M,2022,7.333075,Ametista,-1,8.0,7.5,7.52,7.96875,6.8,8.17,5.0,4.8,8.7,,0,7.6486021739,10.0,Ametista,0,0,0,False
RA-608,2022,2023,Aluno-608,1.0,10.0,M,2022,7.216,Ametista,-1,7.8,9.6,7.5,,6.3,7.222,5.0,3.0,9.5,,-1,7.401741667,5.0,Ametista,1,0,0,False
RA-608,2023,2024,Aluno-608,1.0,10.0,M,2022,7.401741667,Ametista,-1,10.0,7.5,7.52,7.96875,6.2,8.113333333,5.0,6.0,6.3,,0,5.778986231800001,10.0,Quartzo,0,0,1,False
RA-609,2022,2023,Aluno-609,1.0,11.0,M,2019,6.794,Ágata,-1,8.5,7.6,7.5,,6.0,7.056,5.0,6.5,5.5,,-1,6.463033333,5.0,Ágata,1,0,1,False
RA-61,2022,2023,Aluno-61,5.0,15.0,M,2021,7.533,Ametista,0,9.2,7.4,7.5,,5.8,7.875,10.0,1.7,6.3,9.3,0,7.382108333,10.0,Ametista,0,0,1,False
RA-610,2022,2023,Aluno-610,1.0,9.0,F,2022,8.18,Topázio,0,9.0,9.6,7.5,,6.5,8.5,10.0,6.0,7.0,,0,8.2857,10.0,Topázio,0,0,0,False
RA-610,2023,2024,Aluno-610,2.0,,F,2022,8.2857,Topázio,0,10.0,10.0,2.52,8.541666667,7.0,8.896666667,10.0,6.3,7.7,,1,7.894888888933334,10.0,Ametista,0,0,1,False
RA-612,2022,2023,Aluno-612,1.0,10.0,F,2021,7.594,Ametista,-1,9.0,9.2,7.5,,7.9,7.167,5.0,9.7,6.2,,-1,8.410783333,5.0,Topázio,1,0,0,False
RA-612,2023,2024,Aluno-612,1.0,11.0,F,2021,8.410783333,Topázio,-1,9.0,9.7,3.77,9.0625,9.7,9.286666667,5.0,9.3,10.0,,0,9.1340409091,10.0,Topázio,0,0,0,False
RA-613,2022,2023,Aluno-613,1.0,13.0,M,2020,8.121,Topázio,-2,9.0,9.2,7.5,,9.2,8.556,5.0,9.2,9.2,,-1,6.864508333,5.0,Ágata,1,0,1,False
RA-613,2023,2024,Aluno-613,3.0,14.0,M,2020,6.864508333,Ágata,-1,9.2,9.4,5.0,6.71875,4.8,7.2125,5.0,4.3,6.2,3.8,-1,7.4019,5.0,Ametista,1,0,0,False
RA-614,2022,2023,Aluno-614,1.0,12.0,M,2021,8.339,Topázio,-2,9.5,9.7,7.5,,9.6,8.278,5.0,9.8,9.3,,-1,8.2282,5.0,Topázio,1,0,1,False
RA-614,2023,2024,Aluno-614,2.0,13.0,M,2021,8.2282,Topázio,-1,9.0,9.1,7.52,8.333333333,8.6,8.563333333,5.0,8.8,8.3,,-1,7.8284999999666685,5.0,Ametista,1,0,1,False
RA-615,2022,2023,Aluno-615,1.0,9.0,F,2020,8.086,Topázio,0,9.5,9.7,7.5,,7.3,6.889,10.0,7.8,6.7,,-1,7.815658333,5.0,Ametista,1,1,1,False
RA-616,2022,2023,Aluno-616,1.0,12.0,M,2019,7.303,Ametista,-2,7.4,7.4,7.5,,8.8,7.278,5.0,9.2,8.5,,-1,5.612,5.0,Quartzo,1,0,1,False
RA-616,2023,2024,Aluno-616,2.0,,M,2019,5.612,Quartzo,-1,0.0,6.6,5.02,5.833333333,6.8,6.783333333,5.0,5.5,8.0,,0,5.457877193033333,10.0,Quartzo,0,0,1,False
RA-617,2022,2023,Aluno-617,1.0,11.0,F,2021,7.107,Ametista,-1,8.5,8.9,7.5,,6.3,6.778,5.0,4.5,8.0,,-1,6.816166667,5.0,Ágata,1,0,1,False
RA-618,2022,2023,Aluno-618,1.0,13.0,M,2020,7.18,Ametista,-2,8.9,8.3,7.5,,6.7,7.333,5.0,6.8,6.5,,-2,6.4745,5.0,Ágata,1,0,1,False
RA-618,2023,2024,Aluno-618,2.0,,M,2020,6.4745,Ágata,-2,0.0,9.2,5.02,8.125,6.2,7.95,5.0,4.5,7.8,,-2,6.718348148233334,5.0,Ágata,1,0,0,False
RA-619,2022,2023,Aluno-619,1.0,11.0,F,2021,7.693,Ametista,-1,9.5,8.0,7.5,,9.0,7.333,5.0,9.2,8.8,,0,7.891366667,10.0,Ametista,0,0,0,False
RA-62,2022,2023,Aluno-62,5.0,17.0,M,2022,7.891,Ametista,-2,8.8,9.4,7.5,,9.3,7.25,5.0,8.5,10.0,,0,7.610333333,10.0,Ametista,0,0,1,False
RA-62,2023,2024,Aluno-62,7.0,17.0,F,2022,7.610333333,Ametista,0,0.0,9.8,6.89,8.25,7.5,8.215,10.0,9.3,6.8,6.3,0,,10.0,,0,0,0,False
RA-620,2022,2023,Aluno-620,1.0,12.0,M,2021,6.018,Ágata,-2,0.0,7.5,7.5,,6.8,6.833,5.0,8.5,5.0,,-1,7.043666667,5.0,Ametista,1,0,0,False
RA-620,2023,2024,Aluno-620,2.0,13.0,M,2021,7.043666667,Ametista,-1,6.8,8.4,7.52,6.875,6.2,7.503333333,5.0,5.2,7.2,,0,5.766892063566667,10.0,Quartzo,0,0,1,False
RA-623,2022,2023,Aluno-623,1.0,13.0,M,2022,7.524,Ametista,-2,7.5,9.0,7.5,,8.3,7.389,5.0,9.3,7.2,,-2,7.8307,5.0,Ametista,1,0,0,False
RA-623,2023,2024,Aluno-623,2.0,14.0,M,2022,7.8307,Ametista,-2,10.0,9.5,7.52,7.291666667,7.3,7.446666667,5.0,5.8,8.8,,-1,6.357733333300001,5.0,Ágata,1,0,1,False
RA-624,2022,2023,Aluno-624,1.0,10.0,M,2022,7.425,Ametista,-1,9.0,8.9,7.5,,6.8,7.722,5.0,8.0,5.5,,-1,8.270825,5.0,Topázio,1,0,0,False
RA-624,2023,2024,Aluno-624,1.0,,M,2022,8.270825,Topázio,-1,9.0,9.2,7.52,8.90625,8.6,8.39,5.0,8.3,8.8,,0,7.229425672900001,10.0,Ametista,0,0,1,False
RA-626,2022,2023,Aluno-626,1.0,11.0,M,2021,5.818,Quartzo,-1,7.4,7.6,7.5,,1.3,7.278,5.0,2.5,0.0,,-1,7.231033333,5.0,Ametista,1,0,0,False
RA-626,2023,2024,Aluno-626,2.0,12.0,M,2021,7.231033333,Ametista,-1,9.0,9.2,4.39,7.291666667,6.5,7.613333333,5.0,4.7,8.3,,0,6.407590225500001,10.0,Ágata,0,0,1,False
RA-628,2022,2023,Aluno-628,1.0,11.0,M,2022,7.577,Ametista,-1,9.5,7.6,7.5,,9.2,7.333,5.0,9.3,9.0,,-2,8.370325,5.0,Topázio,1,1,0,False
RA-628,2023,2024,Aluno-628,1.0,12.0,M,2022,8.370325,Topázio,-2,9.5,8.9,7.52,8.28125,9.4,8.45,5.0,9.0,9.7,,-1,8.2366166666,5.0,Topázio,1,0,1,False
RA-629,2022,2023,Aluno-629,1.0,9.0,M,2022,8.11,Topázio,0,9.0,10.0,7.5,,7.0,7.278,10.0,5.0,9.0,,-1,8.013866667,5.0,Topázio,1,1,1,False
RA-629,2023,2024,Aluno-629,1.0,10.0,F,2022,8.013866667,Topázio,-1,10.0,9.4,7.52,7.916666667,7.5,7.95,5.0,7.0,8.0,,0,8.061295238200001,10.0,Topázio,0,0,0,False
RA-63,2022,2023,Aluno-63,5.0,16.0,M,2018,8.282,Topázio,-1,8.3,9.1,8.8,,8.7,9.417,5.0,8.2,8.2,9.7,-1,8.0641,5.0,Topázio,1,0,1,False
RA-630,2022,2023,Aluno-630,1.0,9.0,M,2022,8.064,Topázio,0,9.5,9.2,7.5,,7.3,7.278,10.0,6.5,8.0,,-1,7.199991667,5.0,Ametista,1,1,1,False
RA-630,2023,2024,Aluno-630,1.0,10.0,M,2022,7.199991667,Ametista,-1,9.0,8.6,3.77,8.28125,5.7,8.673333333,5.0,4.2,7.2,,0,6.879985507300001,10.0,Ágata,0,0,1,False
RA-631,2022,2023,Aluno-631,1.0,12.0,M,2022,6.928,Ágata,-2,8.5,6.8,7.5,,7.0,7.222,5.0,7.3,6.7,,-1,5.954666667,5.0,Quartzo,1,0,1,False
RA-631,2023,2024,Aluno-631,2.0,13.0,M,2022,5.954666667,Quartzo,-1,0.0,6.4,6.27,7.916666667,7.0,6.78,5.0,6.0,8.0,,0,6.795673420466667,10.0,Ágata,0,0,0,False
RA-632,2022,2023,Aluno-632,1.0,10.0,F,2022,6.996,Ágata,-1,8.5,9.3,6.9,,6.3,6.722,5.0,5.5,7.2,,0,7.8768,10.0,Ametista,0,0,0,False
RA-632,2023,2024,Aluno-632,2.0,11.0,F,2022,7.8768,Ametista,0,4.7,9.1,5.64,8.333333333,7.4,8.563333333,10.0,6.8,8.0,,0,7.515491249000001,10.0,Ametista,0,0,1,False
RA-633,2022,2023,Aluno-633,1.0,11.0,F,2020,7.476,Ametista,-1,7.3,8.9,7.5,,7.7,7.833,5.0,6.8,8.5,,-1,6.6552,5.0,Ágata,1,0,1,False
RA-633,2023,2024,Aluno-633,2.0,,F,2020,6.6552,Ágata,-1,1.7,8.1,6.27,8.541666667,7.2,7.286666667,5.0,5.3,9.0,,0,5.228470175466667,10.0,Quartzo,0,0,1,False
RA-636,2022,2023,Aluno-636,1.0,10.0,M,2022,7.189,Ametista,-1,8.5,8.0,6.9,,7.3,7.389,5.0,7.3,7.3,,-1,6.836666667,5.0,Ágata,1,0,1,False
RA-636,2023,2024,Aluno-636,1.0,11.0,M,2022,6.836666667,Ágata,-1,0.0,8.3,5.64,8.333333333,9.0,7.446666667,5.0,9.2,8.7,,0,6.3802279106,10.0,Ágata,0,0,1,False
RA-637,2022,2023,Aluno-637,1.0,10.0,F,2021,7.039,Ametista,-1,8.5,9.0,7.5,,5.8,7.0,5.0,4.8,6.8,,-1,8.109533333,5.0,Topázio,1,0,0,False
RA-637,2023,2024,Aluno-637,1.0,11.0,F,2021,8.109533333,Topázio,-1,8.0,9.5,7.52,8.333333333,8.5,8.17,5.0,8.7,8.2,,0,7.6853212122,10.0,Ametista,0,0,1,False
RA-638,2022,2023,Aluno-638,1.0,9.0,F,2020,7.059,Ametista,0,8.5,9.3,7.5,,3.9,6.278,10.0,2.0,5.8,,-1,7.754866667,5.0,Ametista,1,1,0,False
RA-638,2023,2024,Aluno-638,1.0,,F,2020,7.754866667,Ametista,-1,9.0,9.4,7.52,8.333333333,6.5,7.946666667,5.0,6.8,6.2,,0,6.7464878789,10.0,Ágata,0,0,1,False
RA-639,2022,2023,Aluno-639,1.0,10.0,F,2021,6.613,Ágata,-1,8.5,7.4,7.5,,5.5,6.611,5.0,3.2,7.8,,0,7.5853,10.0,Ametista,0,0,0,False
RA-639,2023,2024,Aluno-639,2.0,11.0,F,2021,7.5853,Ametista,0,7.4,8.1,6.27,8.125,6.3,7.62,10.0,4.8,7.8,,0,5.7693807644,10.0,Quartzo,0,0,1,False
RA-64,2022,2023,Aluno-64,5.0,16.0,M,2019,7.368,Ametista,-1,7.1,8.1,8.1,,7.5,8.25,5.0,4.8,8.2,9.4,-1,7.452541667,5.0,Ametista,1,0,0,False
RA-64,2023,2024,Aluno-64,6.0,,F,2019,7.452541667,Ametista,-1,7.5,9.2,6.89,7.34375,6.7,7.9625,5.0,7.0,6.0,7.2,0,8.743607059266667,10.0,Topázio,0,0,0,False
RA-640,2022,2023,Aluno-640,1.0,11.0,F,2022,6.73,Ágata,-1,9.0,8.4,7.5,,4.8,6.778,5.0,2.5,7.0,,-2,6.1105,5.0,Ágata,1,1,1,False
RA-642,2022,2023,Aluno-642,1.0,10.0,F,2021,7.75,Ametista,-1,10.0,9.7,6.9,,7.3,7.778,5.0,7.0,7.7,,0,8.416866667,10.0,Topázio,0,0,0,False
RA-642,2023,2024,Aluno-642,2.0,,F,2021,8.416866667,Topázio,0,9.5,9.2,6.27,8.75,6.5,9.173333333,10.0,5.7,7.2,,0,7.082591269866667,10.0,Ametista,0,0,1,False
RA-643,2022,2023,Aluno-643,1.0,10.0,M,2022,6.763,Ágata,-1,9.0,8.0,7.5,,6.2,6.722,5.0,6.3,6.0,,-1,7.389033333,5.0,Ametista,1,0,0,False
RA-643,2023,2024,Aluno-643,1.0,,M,2022,7.389033333,Ametista,-1,9.5,8.2,7.52,6.041666667,7.1,7.613333333,5.0,7.0,7.2,,-1,6.402239075100001,5.0,Ágata,1,0,1,False
RA-644,2022,2023,Aluno-644,1.0,11.0,F,2021,7.83,Ametista,-1,9.5,8.0,7.5,,8.8,8.278,5.0,9.7,8.0,,-1,6.897033333,5.0,Ágata,1,0,1,False
RA-645,2022,2023,Aluno-645,1.0,10.0,F,2022,6.086,Ágata,-1,8.5,8.1,7.5,,2.0,6.833,5.0,4.0,0.0,,-1,7.613033333,5.0,Ametista,1,0,0,False
RA-645,2023,2024,Aluno-645,1.0,11.0,F,2022,7.613033333,Ametista,-1,9.0,8.5,6.27,8.125,7.3,8.116666667,5.0,6.5,8.0,,0,7.502239394,10.0,Ametista,0,0,1,False
RA-646,2022,2023,Aluno-646,1.0,13.0,M,2019,8.181,Topázio,-2,8.5,9.8,8.1,,8.4,8.389,5.0,8.8,8.0,,-1,8.3547,5.0,Topázio,1,0,0,False
RA-646,2023,2024,Aluno-646,2.0,13.0,M,2019,8.3547,Topázio,-1,10.0,8.9,7.52,8.958333333,8.4,8.783333333,5.0,8.2,8.5,,-1,7.715491666666668,5.0,Ametista,1,0,1,False
RA-647,2022,2023,Aluno-647,1.0,10.0,M,2022,6.606,Ágata,-1,9.5,8.6,7.5,,3.3,7.278,5.0,1.5,5.2,,-1,7.100566667,5.0,Ametista,1,0,0,False
RA-649,2022,2023,Aluno-649,1.0,12.0,F,2019,7.302,Ametista,-2,8.5,8.9,5.6,,7.4,7.611,5.0,6.3,8.5,,-1,7.579533333,5.0,Ametista,1,0,0,False
RA-649,2023,2024,Aluno-649,2.0,,F,2019,7.579533333,Ametista,-1,9.0,9.3,3.77,8.75,6.5,8.836666667,5.0,3.8,9.2,,0,6.985329691766667,10.0,Ágata,0,0,1,False
RA-651,2022,2023,Aluno-651,1.0,10.0,F,2022,7.866,Ametista,-1,8.5,9.3,7.5,,7.8,8.333,5.0,7.7,7.8,,0,7.332,10.0,Ametista,0,0,1,False
RA-651,2023,2024,Aluno-651,2.0,,F,2022,7.332,Ametista,0,0.0,8.2,3.77,8.75,9.3,7.95,10.0,9.8,8.7,,1,8.689300000100001,10.0,Topázio,0,0,0,False
RA-652,2022,2023,Aluno-652,1.0,9.0,F,2022,8.151,Topázio,0,8.0,9.6,7.5,,7.8,7.5,10.0,7.0,8.5,,-1,7.871033333,5.0,Ametista,1,1,1,False
RA-652,2023,2024,Aluno-652,1.0,,F,2022,7.871033333,Ametista,-1,9.0,9.4,6.89,8.125,7.0,8.446666667,5.0,6.2,7.8,,0,7.361896969700001,10.0,Ametista,0,0,1,False
RA-653,2022,2023,Aluno-653,1.0,11.0,F,2022,8.101,Topázio,-1,9.5,9.6,7.5,,9.3,7.5,5.0,9.5,9.0,,-1,7.385666667,5.0,Ametista,1,0,1,False
RA-653,2023,2024,Aluno-653,2.0,12.0,F,2022,7.385666667,Ametista,-1,0.0,9.8,6.27,9.166666667,7.9,9.06,5.0,7.7,8.0,,0,8.103217647033333,10.0,Topázio,0,0,0,False
RA-655,2022,2023,Aluno-655,1.0,12.0,F,2019,7.785,Ametista,-2,7.5,9.2,7.5,,8.3,8.389,5.0,8.3,8.2,,-1,8.3198,5.0,Topázio,1,0,0,False
RA-655,2023,2024,Aluno-655,2.0,13.0,F,2019,8.3198,Topázio,-1,7.4,9.9,7.52,9.166666667,8.3,8.896666667,5.0,7.2,9.3,,0,8.238600000066668,10.0,Topázio,0,0,1,False
RA-656,2022,2023,Aluno-656,1.0,11.0,F,2020,6.652,Ágata,-1,7.4,7.5,5.6,,6.3,7.5,5.0,5.0,7.5,,-1,6.780833333,5.0,Ágata,1,0,0,False
RA-656,2023,2024,Aluno-656,2.0,12.0,F,2020,6.780833333,Ágata,-1,0.0,8.9,7.52,8.541666667,7.3,7.173333333,5.0,5.8,8.8,,0,6.668152941266667,10.0,Ágata,0,0,1,False
RA-657,2022,2023,Aluno-657,1.0,12.0,F,2021,8.093,Topázio,-2,9.5,9.8,7.5,,9.0,7.5,5.0,9.0,9.0,,-1,8.3532,5.0,Topázio,1,0,0,False
RA-657,2023,2024,Aluno-657,2.0,,F,2021,8.3532,Topázio,-1,8.5,10.0,7.52,8.75,8.2,8.73,5.0,7.0,9.3,,0,8.207433333400001,10.0,Topázio,0,0,1,False
RA-658,2022,2023,Aluno-658,1.0,10.0,F,2022,7.407,Ametista,-1,10.0,9.3,7.5,,5.6,7.917,5.0,4.7,6.5,,0,8.438533333,10.0,Topázio,0,0,0,False
RA-658,2023,2024,Aluno-658,2.0,10.0,F,2022,8.438533333,Topázio,0,9.5,9.5,7.52,7.916666667,6.1,9.173333333,10.0,5.3,6.8,,1,7.507033333333333,10.0,Ametista,0,0,1,False
RA-661,2022,2023,Aluno-661,1.0,11.0,M,2022,7.593,Ametista,-1,9.0,8.3,7.5,,7.8,7.917,5.0,8.3,7.3,,0,6.846333333,10.0,Ágata,0,0,1,False
RA-662,2022,2023,Aluno-662,1.0,11.0,F,2022,7.044,Ametista,-1,9.0,8.8,7.5,,6.8,6.083,5.0,5.7,7.8,,-1,6.733566667,5.0,Ágata,1,0,1,False
RA-662,2023,2024,Aluno-662,2.0,12.0,F,2022,6.733566667,Ágata,-1,6.8,7.6,6.27,7.291666667,6.7,6.72,5.0,4.3,9.0,,0,7.107477855466668,10.0,Ametista,0,0,0,False
